STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHE,Switzerland,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,3.165,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TJK,Tajikistan,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,2.046,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TZA,Tanzania,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,0.041,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,THA,Thailand,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,0.239,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TGO,Togo,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,0.076,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TTO,Trinidad and Tobago,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,0.905,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TUN,Tunisia,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,0.642,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TUR,Turkiye,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,1.144,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TKM,Turkmenistan,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,3.17,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UKR,Ukraine,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,4.407,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GBR,United Kingdom,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,1.757,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,USA,United States,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,2.434,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,URY,Uruguay,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,3.56,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UZB,Uzbekistan,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,3.223,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,VEN,"Venezuela, RB",WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,1.94,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,VIR,Virgin Islands (U.S.),WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,1.645,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,YEM,"Yemen, Rep.",WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,0.247,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ZMB,Zambia,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,0.069,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ZWE,Zimbabwe,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,0.148,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ALB,Albania,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.308,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ATG,Antigua and Barbuda,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.141,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AUS,Australia,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,2.403,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AUT,Austria,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,3.589,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AZE,Azerbaijan,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,3.673,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BHS,"Bahamas, The",WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.518,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BLR,Belarus,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,3.1175,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEL,Belgium,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,3.62,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BLZ,Belize,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.548,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRA,Brazil,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.245,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRN,Brunei Darussalam,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.848,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGR,Bulgaria,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,3.522,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BFA,Burkina Faso,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.035,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CPV,Cabo Verde,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.171,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KHM,Cambodia,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.112,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CMR,Cameroon,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.074,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAN,Canada,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,2.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHN,China,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.201,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COL,Colombia,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.09,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COD,"Congo, Dem. Rep.",WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.069,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CRI,Costa Rica,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.864,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CIV,Cote d'Ivoire,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.09,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HRV,Croatia,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,2.125,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CUB,Cuba,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,5.485,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CYP,Cyprus,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.869,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CZE,Czechia,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,2.99,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DNK,Denmark,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,2.703,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DJI,Djibouti,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.14,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DMA,Dominica,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.493,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ECU,Ecuador,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.307,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
